0 0 0 0 0 0 0 0 3 0 0 0 0 0 15 0 0 21 0 0 0 0 0 0 0 0 6 0 0 0 0 0
0 0 0 0 0 6 0 0 0 0 0 0 0 0 4 14 0 22 0 5 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 16 0 15 4 9 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 1 6 0 6 0 0 0 0 0 13 12 0 23 0 0 0 0 0 0 9 0 0 0 0 0 0 0
0 0 0 0 0 2 0 0 3 0 8 0 0 0 9 0 0 5 0 0 0 9 0 0 3 0 0 0 0 0 0 10
0 0 0 0 0 0 13 0 0 0 0 0 0 0 5 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 1 1
0 0 0 0 0 0 1 0 0 0 0 0 0 0 15 0 0 9 0 0 0 0 0 0 8 0 0 0 0 0 0 0
0 0 0 0 0 5 6 0 0 0 0 0 0 0 7 7 1 6 0 0 0 0 0 0 6 0 0 0 0 0 0 3
0 0 0 0 0 0 0 0 0 2 0 0 0 0 4 14 0 0 0 13 0 12 0 0 0 0 16 0 0 5 0 0
0 0 0 0 14 13 8 0 0 0 0 0 0 0 18 0 0 0 0 20 2 0 0 0 0 0 7 0 0 0 0 0
0 0 0 0 13 15 17 0 0 10 0 0 0 0 11 13 0 0 0 17 2 12 0 0 0 0 0 0 0 20 0 0
0 0 0 0 11 0 15 0 0 6 0 7 0 0 0 13 0 0 0 15 0 0 0 0 0 0 0 0 0 20 0 0
0 0 0 0 0 0 0 0 4 0 34 0 0 0 0 0 0 0 0 0 22 0 2 0 0 0 19 0 0 14 0 0
7 0 0 0 0 0 17 0 0 0 0 0 0 0 7 0 21 3 0 0 0 0 0 0 1 0 0 0 0 0 2 0
0 0 0 0 0 0 15 0 0 0 0 1 0 0 1 8 6 0 0 5 0 0 0 0 1 0 0 0 0 0 0 0
0 0 0 0 0 8 10 0 0 0 0 0 0 0 18 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 7
4 2 0 0 0 0 12 0 0 0 0 0 2 0 0 0 3 9 6 0 0 0 0 0 0 0 0 0 14 0 7 0
0 0 0 0 0 0 0 0 0 0 10 0 0 0 17 0 0 0 0 0 9 0 0 0 0 0 25 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 8 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
7 0 0 0 0 0 17 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0
0 0 0 0 0 0 0 0 0 2 24 4 0 0 0 0 0 0 0 0 19 0 0 0 0 0 10 0 0 5 0 0
9 0 0 0 0 0 17 0 0 0 0 5 0 0 1 0 16 0 1 0 0 0 0 0 3 0 0 0 0 0 4 0
0 0 0 0 0 0 14 0 0 0 0 1 0 0 2 0 6 0 2 2 0 0 0 0 0 0 0 0 0 0 7 0
0 0 0 0 0 0 10 0 0 0 0 1 0 0 0 0 4 0 1 2 0 0 0 0 0 0 0 0 0 0 4 0
13 0 0 0 0 0 6 1 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0
0 0 0 0 8 0 12 0 0 0 0 16 0 0 7 0 0 0 0 16 0 0 0 0 10 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 6 0 34 4 0 0 14 0 0 0 0 0 12 0 6 0 8 21 25 0 0 0 0 0
11 0 0 0 0 0 20 0 0 0 0 0 0 0 12 0 21 8 0 0 0 0 0 0 17 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 5 0 27 9 0 0 8 0 0 0 0 0 0 0 0 0 9 10 19 0 0 0 0 0
13 0 0 0 0 0 12 0 0 0 0 7 0 0 9 0 23 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0
3 0 0 0 0 0 1 0 0 0 0 7 0 0 7 0 5 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0
1 0 0 0 0 0 13 0 0 0 0 4 0 0 2 0 10 0 3 2 0 0 0 0 2 0 0 0 0 0 5 0
17 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 6 0 0 0 0 0 0 0 0 0 0 0 13 0 0 0
6 0 0 0 0 0 23 0 0 0 0 6 0 0 0 0 3 0 0 6 0 0 0 0 0 0 0 0 0 0 9 0
2 0 0 0 13 4 0 0 0 4 6 6 2 0 0 0 0 0 0 2 2 2 0 0 2 0 0 0 0 4 0 0
14 0 0 0 0 2 13 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0
2 0 0 0 0 0 7 0 0 0 0 3 0 0 9 0 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 0
5 0 0 0 2 8 7 0 0 0 0 0 0 0 17 0 0 0 0 0 0 0 0 0 2 5 0 0 0 0 0 0
2 0 0 0 2 5 8 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 8 2
0 0 0 0 0 1 26 0 0 0 0 0 0 0 16 0 1 0 0 0 0 0 0 0 9 0 0 0 0 0 14 9
4 0 0 0 0 0 0 0 0 0 19 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 30 0 0 0 2 0 0 0 0 0 5 0 0 0 0 0 2 0 9 0 0 0
28 0 12 0 0 0 14 0 0 0 0 0 7 0 8 0 19 55 0 0 0 0 0 0 0 0 0 22 29 0 0 0
26 0 16 0 0 0 5 0 0 0 0 0 7 1 9 0 0 34 0 0 0 0 0 0 5 4 0 7 17 0 0 0
30 0 0 0 3 0 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0
26 0 0 0 0 0 0 0 0 16 21 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 34 1 0 0
28 0 0 0 0 0 9 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 0 20 0
9 0 0 0 0 0 23 5 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 18 0 15 0
2 0 0 0 0 0 0 0 0 0 37 0 0 24 0 0 0 0 0 0 0 0 0 0 0 0 20 11 0 0 0 0
19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25 18 0 18 0 0 0 0
40 0 0 0 11 0 0 9 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
34 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 18 0 0 0
22 0 0 0 0 0 0 0 0 0 16 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 3 24 17 0 0 0
23 0 0 0 0 0 0 0 0 0 2 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 23 14 0 0 0
28 0 1 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 29 22 0 0 0
19 30 0 0 0 0 23 19 0 0 0 0 0 0 0 0 28 1 0 0 0 0 0 0 13 0 0 9 16 0 0 0
1 0 0 0 0 0 0 0 14 0 12 0 0 22 0 0 0 15 0 0 0 0 18 0 0 18 22 36 5 0 0 0
24 0 1 0 8 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 23 0 25 0 0 0 0
9 0 0 0 0 0 0 0 0 0 4 0 0 15 0 0 0 0 0 0 0 0 15 0 0 31 6 23 0 0 0 0
7 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 0 3 0 0 0 0 10 0 6 32 6 24 0 0 0 0
